mod_object_name class red_amplitude red_amplitude2 red_offset red_magnitude green_amplitude green_amplitude2 green_offset green_magnitude average_amplitude average_offset average_magnitude delta_time green_brightest red_brightest input_separation input_size input_magnitude normal_separation deltamag_red deltamag_green color model_color Pcc redshift absmag
2019gwb SNIa -0.10454033584620247 0.5481318827725701 -6.6044484195969035 18.244291968833334 -0.11376042824574562 0.6331752149849484 -7.739709730833814 18.11564190827572 -0.10907830237839315 -7.242207294405366 18.17420144663342 18.006840322370408 18.0589065551758 18.2396545410156 0.8573573627700686 0.936722 18.53949 0.9152740757343892 0.29983545898440056 0.4805834448242017 -0.1286500605576144 -0.03637687302195758 0.0010048388532204466 0.074 -19.453322070338995
2019gwa SNIa -0.1266897902466562 0.35557183573248285 -7.111419385088091 17.96550937527764 -0.14000409953361126 0.4639744742767983 -7.445425169999854 17.92174047097714 -0.13237604585815593 -7.285432841100559 17.94301703661712 14.957060214714147 17.744930267334 17.6337127685547 0.9945106088860528 2.75795 16.455465 0.36059776605306576 -1.1782477685547015 -1.2894652673339984 -0.0437689043004994 0.06594804767921403 0.0015258723600091173 0.054988 -19.3855992594233
2019hxd CV -0.16975280096582893 0.6959267280641278 -20.516714089654204 17.057228909729343 -0.20238621452482924 0.6770743081406326 -12.326876584833931 17.6223240108369 -0.18340640952616452 -16.64470743928682 17.299237532417436 1.3892013998702168 18.6550235748291 18.2489757537842 0.09335783207443044 0.7 22.861 0.13336833153490063 4.6120242462158 4.205976425170899 0.5650951011075556 -0.11770768690316302 0.012360478255568186 0.0 0.0
2019gvw SNIa -0.15307358173275398 0.5188423401268865 -4.77903343316753 18.98832832426563 -0.11027513633501544 0.38779381753404124 -7.656923140173421 19.277694217716977 -0.13742846616409782 -5.515133995242272 19.081473821531457 12.013958359049866 19.37 18.7919845581055 2.6199721357880774 4.391081 15.345355 0.5966576648866367 -3.446629558105501 -4.024645000000001 0.2893658934513468 0.1859140088797986 0.0017548373192926014 0.0713 -18.81623279366585
2019gvj SNIa -0.13857199040388274 0.6307246703585473 -4.720598966261975 18.84561124406725 -0.16664721427602974 0.5750531850133916 -5.891634922176042 18.916068458943343 -0.14598864432820355 -5.272365124958791 18.873271834270575 11.061504700221121 18.7896785736084 18.7632637023926 19.67127687794467 6.091814041546415 15.0766 3.2291328566147586 -3.6866637023926003 -3.7130785736083993 0.07045721487609313 0.07721397772414562 0.00908648545002222 0.09 -19.378436504389036
2019gtp SNIa -0.11378203999339279 0.43309622154335614 -7.921951522937521 18.751470863365018 -0.14984300371969086 0.46101474091055283 -10.578765328652429 18.86641527392588 -0.13015350669908088 -9.46751760374932 18.81110701173621 14.04695599997649 18.6612300872803 18.5029926300049 9.182919757730444 1.628975 16.150645 5.637237991823351 -2.3523476300048998 -2.5105850872802975 0.11494441056086302 0.25424685860063434 0.0036541702474246485 0.074 -19.189983981349695
2019gtl SNIa -0.09193627292986736 0.5262552472179403 -4.201045000477148 18.478070120116826 -0.12960918936212013 0.4607411991035902 -7.892431004034682 18.497141748597187 -0.10733641151602423 -6.0953651030230755 18.485656159473557 15.046354100108147 18.3559970855713 18.3254737854004 0.6959966922416191 1.609198 18.695245 0.43251153198153314 0.3697712145995986 0.33924791442870017 0.01907162848036137 -0.032952275956862564 0.002886372442674201 0.079 -19.516935047147637
2019gth SNIa -0.03797477279890672 0.4116079760055479 4.17449283003779 19.34008841374632 -0.03284839557805105 0.33448526238173437 -8.097060143608314 19.472430593283075 -0.036105614114195425 -1.2880997958807137 19.41305601204653 6.005474499892443 19.2933330535889 19.23583984375 5.614872355917005 3.1051682226443753 18.0782 1.8082345152738148 -1.157639843750001 -1.2151330535889002 0.13234217953675653 -0.11876638263681016 0.0116245771135991 0.1 -19.1491679736921
2019gtc SNIa -0.1368119984232821 0.42628298680630405 -5.810232988436667 18.381854509238373 -0.11742947219242054 0.36408399498700134 -4.682905285182155 19.28608644801625 -0.1322172050829594 -5.449745645702469 18.696551056271158 14.945243029520498 19.0891666412354 18.1307735443115 4.643912626353319 7.941852 15.107555 0.5847392555732994 -3.023218544311499 -3.9816116412354017 0.9042319387778761 0.8909683747272901 0.004768713309066475 0.03 -17.533656551836568
2019gsw SNIa -0.11739843288989492 0.6209322287285928 -6.902591470132004 18.36561346296706 -0.13133468936169224 0.6351198756175899 -5.960746613589336 18.27904109830116 -0.12268098759870286 -6.346570782613927 18.322194938041893 5.97936341487366 18.1378688812256 18.2827377319336 1.0333677503389758 1.8671282020536182 15.2846 0.553453024383861 -2.9981377319336016 -2.853268881225601 -0.08657236466590135 -0.08014228427555992 0.00029972760548502286 0.07 -19.283567345968578
