acceptance_radius import_ZTF import_OSC import_local import_lightcurve reimport_catalog search_radius Pcc_filter Pcc_filter_alternative star_separation star_cut date_range late_phase n_walkers n_steps n_cores model training_days sorting_state clean SMOTE_state clf_state n_estimators max_depth feature_set neighbors recalculate_nature classifier n_samples plot_lightcurve do_observability save_features ra_deg dec_deg transient_source object_name object_name_in ztf_name tns_name object_class g_correct r_correct dust_map red_amplitude red_amplitude2 red_offset red_magnitude green_amplitude green_amplitude2 green_offset green_magnitude model_color late_color late_color10 late_color20 late_color40 late_color60 bright_mjd first_mjd green_brightest red_brightest chi2 host_radius host_separation host_ra host_dec host_Pcc host_magnitude host_magnitude_g host_magnitude_r host_nature photoz photoz_err specz specz_err best_host redshift redshift_label delta_time deltamag_red deltamag_green absmag input_separation input_size input_magnitude normal_separation true_deltamag_red true_deltamag_green hostless_cut host_g_r input_host_g_r
3.0 True False True False False 1.0 i r 1.0 0.1 15.0 40.0 50.0 1000.0 1.0 double 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 False False True 181.68734999999998 67.16494444444444 TNS 2021jag 2021jag -- 2021jag SNIa 0.06849566903193352 0.04907031024182765 SFD -0.14012518014164962 0.5833909864390255 -3.851323704810852 16.630022682403553 -0.1430242091886577 0.6142250538369793 -3.8629387383750613 17.94078869821117 1.3278551502021152 1.5790766470327782 1.3904173695047461 1.4548929669916078 1.5790766470327782 1.7013393773450147 59329.245254599955 59315.24223379977 17.86390433096807 16.53082968975817 0.21944788737583112 10.6332 6.922944134196425 181.68573081085748 67.16312697391399 0.000956977459795505 12.198657630386332 13.092216430324925 12.4538702536628 0.985 0.02116 0.010119 nan nan 38.0 0.008382 specz 14.003020800184458 -4.332172059371839 -5.665246700581736 -16.3322184387318 6.922944134196425 10.6332 12.198657630386332 0.6510687407550337 -4.076959436095372 -4.771687900643144 0.1 0.6383461766621252 0.6383461766621252
3.0 True False True False False 1.0 i r 1.0 0.1 15.0 40.0 50.0 1000.0 1.0 double 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 False False True 180.56229166666665 14.311752777777778 TNS 2020acej 2020acej -- 2020acej SNIa 0.13725730599569846 0.09833115996029375 SFD -0.10596407901322269 0.42179893101828714 -2.1891271019180936 18.650890939255213 -0.07123080259471665 0.35592623543958263 -1.1010700830354878 18.42461868027788 -0.16460528878655012 -1.0278253000926263 -0.3109455071058065 -0.5558520918395224 -1.0278253000926263 -1.4452554197948295 59200.464861100074 59193.463703699876 18.2594506940043 18.523214840039707 0.9040758709453005 2.232416 1.120704699504288 180.562440295898 14.311476786518298 0.008274409956795958 19.202952726558806 19.660274025095525 19.395734405021976 0.975 0.094795 0.03849 nan nan 38.0 0.08 specz 7.001157400198281 0.6797378865190993 0.9435020325545054 -19.350278570749047 1.120704699504288 2.232416 19.202952726558806 0.5020142748951306 0.8725195649822695 1.4008233310912246 0.1 0.26453962007354903 0.26453962007354903
3.0 True False True False False 1.0 i r 1.0 0.1 15.0 40.0 50.0 1000.0 1.0 double 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 False False True 170.4432208333333 -5.479236111111112 TNS 2021mku 2021mku -- 2021mku SNIa 0.1522376742397988 0.10906309860202185 SFD -0.20148751129279263 0.2660402261710635 -4.047239911659432 18.179755980004668 -0.16127771099562047 0.38877315222146847 -3.5299479527733366 18.02193513995503 -0.0299506398590772 0.21118114716374592 -0.008658130094136851 0.043114556080027455 0.21118114716374592 0.39239376880816224 59359.254120400175 59349.21204859996 17.7792903257602 17.850727901397978 0.8559842102205041 3.99742324655185 2.1136194012853067 170.44352645 -5.47873396 0.001373538212885883 15.29320712796628 16.101601404852723 15.563993257648344 1.0 nan nan nan nan 11.0 0.025 specz 10.042071800213307 -2.5575207734316976 -2.4860831977939206 -17.412266532989197 2.1136194012853067 3.99742324655185 15.29320712796628 0.5287454619944236 -2.286734643749634 -1.6776889209074781 0.1 0.537608147204379 0.537608147204379
3.0 True False True False False 1.0 i r 1.0 0.1 15.0 40.0 50.0 1000.0 1.0 double 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 False False True 329.69853749999993 -17.318819444444443 TNS 2021qxe 2021qxe -- 2021qxe SNIa 0.16620469994661075 0.1190690784584901 SFD -0.12023219063099455 0.48566189928772185 -6.197963353767128 18.139467982857088 -0.1014589816454958 0.44976855299964047 -5.418217384403565 17.882062501204473 -0.2696027536183472 -0.8763329006276308 -0.4330565580056742 -0.594253153980457 -0.8763329006276308 -1.1366552590928087 59400.39737269981 59386.37859949982 17.75083930005339 17.99226292154151 0.37937973057155483 1.4294104597418795 5.19983127370128 329.70004975 -17.31877422 0.007639517010598951 18.429182550413124 18.6259597944538 18.631277125342155 1.0 nan nan nan nan 27.0 0.076 specz 14.018773199990392 0.43691962887161395 0.6783432503597346 -19.763911041217114 5.19983127370128 1.4294104597418795 18.429182550413124 3.6377453643652897 0.6390142038006452 0.8751204944004094 0.1 -0.0053173308883565085 -0.0053173308883565085
3.0 True False True False False 1.0 i r 1.0 0.1 15.0 40.0 50.0 1000.0 1.0 double 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 False False True 16.297766666666664 1.1716416666666667 TNS 2019vkf 2019vkf -- 2019vkf SNIa 0.0821849271332575 0.05887729733321949 SFD -0.05771446554441023 0.4016218825807584 -1.9902223183642316 19.323150334232764 -0.1411164460704991 0.27636421174201997 -13.620449608477607 19.569232608411976 -0.38861682779758056 1.074675671498813 0.032974263452896224 0.4640277610854078 1.074675671498813 1.4912925530418057 58803.28892360022 58788.19333329983 19.57529907286674 19.39582270266678 5.626402212664079 0.836338696760563 0.10489299900948337 16.29775597 1.17166877 0.015552494645729276 22.697727881348495 23.703913278973292 23.729121417521174 0.5 nan nan nan nan 18.0 0.106 specz 15.09559030039236 3.3019051786817144 3.1224288084817537 -19.126522840260154 0.10489299900948337 0.836338696760563 22.697727881348495 0.1254192821828898 4.3332987148543936 4.128614206106551 0.1 -0.02520813854788173 -0.02520813854788173
3.0 True False True False False 1.0 i r 1.0 0.1 15.0 40.0 50.0 1000.0 1.0 double 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 False False True 39.20704166666666 45.388419444444445 TNS 2021dah 2021dah -- 2021dah SNIc 0.3951592210542568 0.28309214065799115 SFD -0.09990232835907167 0.40659671308932716 -4.809263510809513 16.871408738195612 -0.21906406670619616 0.30971210713056335 -11.391141238130917 17.4275315589692 0.2243474018552618 2.067672358265824 0.9216346999712144 1.4066414710142148 2.067672358265824 2.6283811246830524 59276.14500000002 59260.177893499844 17.10714477894574 16.868082859342007 0.8558329004392243 5.489102 7.009867936727963 39.204436427728155 45.389085737815 0.0031545247231877793 15.19279437986722 15.838976087880267 15.392208761974999 1.0 0.013747 0.007073 nan nan 33.0 0.018 specz 15.96710650017485 -1.675288479474787 -1.914350399078522 -17.670288476925048 7.009867936727963 5.489102 15.19279437986722 1.2770518632606869 -1.475874097367008 -1.2681686910654744 0.1 0.44676732590526846 0.44676732590526846
3.0 True False True False False 1.0 i r 1.0 0.1 15.0 40.0 50.0 1000.0 1.0 double 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 False False True 25.694577499999 -5.338855833333 TNS 2019oeo 2019oeo -- 2019oeo SNIa 0.1021152763437321 0.07315540327492513 SFD -0.07732592849868959 0.35457006192267004 -1.8115375099038291 18.41330022378656 -0.1063307403515626 0.41799919361125004 -5.119551943088588 18.455195133695497 -0.0693084518385767 0.869734905948512 0.18922911020345978 0.44438159882364303 0.869734905948512 1.2340784776501827 58723.460219900124 58709.397442100104 18.343764723656268 18.359923596725075 1.3304598108544021 1.716287 0.9808538841988301 25.69478545597865 -5.338678737793315 0.0032442180084721883 18.63656875386711 19.21119796384748 18.97372229192105 0.99 0.074161 0.024428 nan nan 20.0 0.065 specz 14.06277780001983 0.27664515714203475 0.2928040302108421 -19.04024293167322 0.9808538841988301 1.716287 18.63656875386711 0.5714975899711587 0.6137986951959746 0.867433240191211 0.1 0.23747567192642904 0.23747567192642904
3.0 True False True False False 1.0 i r 1.0 0.1 15.0 40.0 50.0 1000.0 1.0 double 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 False False True 142.34144999999 54.007780194444 TNS 2018izc 2018izc -- 2018izc SNII 0.059901307755794504 0.042913308199057955 SFD -0.14030321804958182 0.33404303963310167 -8.55847167962671 18.907370935582122 -0.057359809007824315 0.41040355376327853 -2.8930230247198447 19.440202949940893 0.7459584099628884 -0.6489358260684099 0.3698986082020461 -0.0159261246792326 -0.6489358260684099 -1.1727232563436907 58455.48331019981 58443.44704859983 19.537588692244206 18.546150691800943 0.65714092907942 3.358783 2.011998694219711 142.34198366387602 54.0082427949879 0.001408251639195779 15.76009681292524 16.558754558943306 16.048849182549453 1.0 0.050955 0.010493 0.04184256 9.995597e-06 24.0 0.04184 specz 12.03626159997657 -2.786053878875702 -3.7774918793189656 -17.861778673686093 2.011998694219711 3.358783 15.76009681292524 0.5990261038655105 -2.497301509251489 -2.9788341333009 0.1 0.5099053763938528 0.5099053763938528
3.0 True False True False False 1.0 i r 1.0 0.1 15.0 40.0 50.0 1000.0 1.0 double 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 False False True 68.385144583333 -1.647614694444 TNS 2018iyx 2018iyx -- 2018iyx SNIa 0.21354416160620424 0.15298307773973466 SFD -0.0864585954778972 0.424349658692782 -2.9737785902116727 18.917535567553205 -0.09314660514247175 0.49155100872449986 -1.606673647518261 18.53259248800901 -0.3327636184970224 -0.06017901549265403 -0.3160197962436264 -0.24209325110869173 -0.06017901549265403 0.12427479601095115 58450.40024309978 58441.35574069992 18.562273838393796 18.737401922260265 1.0429468625709857 2.367614542748952 1.5630927073767005 68.38535974 -1.64799188 0.003394316455310631 17.816576734421805 18.561267459392806 18.23322524754615 1.0 nan nan nan nan 22.0 0.09 specz 9.044502399861813 -0.9208251878384601 -0.7456971039719917 -19.40654896777053 1.5630927073767005 2.367614542748952 17.816576734421805 0.660197291051376 -0.5041766747141132 -0.0010063790009908757 0.1 0.32804221184665394 0.32804221184665394
3.0 True False True False False 1.0 i r 1.0 0.1 15.0 40.0 50.0 1000.0 1.0 double 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 False False True 342.24116666666663 5.822425 TNS 2020ykr 2020ykr -- 2020ykr SNIa 0.335361076465873 0.24025273857156654 SFD -0.05605720755041419 0.382266069931543 8.490297141495155 18.439056235343504 -0.12298237593901999 0.33339545033560647 -5.962892564934784 19.119529560027566 -0.02232460075178011 1.7223706615384948 0.5241913565434864 1.014851736922111 1.7223706615384948 2.225862782742329 59157.21460650023 59145.17100689979 18.934471923534126 18.854781261428432 0.36146880559612626 2.073266 36.11349274565185 342.2349908286945 5.8303549170752405 0.25618556848883534 18.466033626960524 19.021019095417273 18.684179328443207 0.9949999999999999 0.066711 0.02409 nan nan 16.0 0.11 specz 12.043599600438029 4.24521873857157 4.1655280764658755 -19.7536859679679 0.0 0.0 23.1 0.0 4.3452187385715675 4.365528076465875 0.1 0.3368397669740659 0.0
3.0 True False True False False 1.0 i r 1.0 0.1 15.0 40.0 50.0 1000.0 1.0 double 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 False False True 196.51642083333329 24.055027777777777 TNS 2020eyf 2020eyf -- 2020eyf SNIa 0.08496638394365745 0.060869933517953126 SFD -0.07939999088698532 0.2569675456108379 -2.231721403278233 18.421858841540587 -0.15063789529394192 0.4070743451593921 -3.534936128669063 18.420161751114367 -0.08094154014149169 1.7726842496260957 0.33025602852167424 0.8455943316905383 1.7726842496260957 2.6175136106828703 58940.38325229986 58936.30701390002 18.18657761605634 18.224189066482047 0.8333119455413744 3.097672 3.944921889317759 196.515791956511 24.05409449094325 0.0009272254333597685 15.0879326176582 16.19641920649378 15.46693252207707 0.985 0.057467 0.014942 0.068697 1.006205e-05 22.0 0.0687 specz 4.076238399837166 -3.136256448823847 -3.0986449983981394 -19.301775849709706 3.944921889317759 3.097672 15.0879326176582 1.273511814458651 -2.757256544404978 -1.9901584095625608 0.1 0.7294866844167096 0.7294866844167096
3.0 True False True False False 1.0 i r 1.0 0.1 15.0 40.0 50.0 1000.0 1.0 double 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 False False True 165.0677958333333 37.24135833333334 TNS 2020ktn 2020ktn -- 2020ktn SNIa 0.06425404012821515 0.046031606493432575 SFD -0.14181107252187106 0.685160072941735 -0.29506858869329 16.0603979423215 -0.15518701899481574 0.5311744129778181 0.3194524557355156 15.634250913330604 -0.38934488066366235 -1.0716080307964972 -0.6380970755386794 -0.7848693915909237 -1.0716080307964972 -1.3651628796057516 59001.17127310019 58991.1786342999 15.729467959871785 15.976320393506569 15.048238114162178 5.21732 4.473970643249478 165.06746283761152 37.240144167160295 0.0022751044674493848 15.123724242173761 16.116300866109043 15.47522538976493 1.0 0.054678 0.016619 0.02473695 1.427365e-05 24.0 0.024755 specz 9.992638800293207 -0.8525961513328078 -0.605743717698024 -19.264895628323515 4.473970643249478 5.21732 15.123724242173761 0.8575227594338622 -0.5010950037416393 0.38683290623725775 0.1 0.6410754763441133 0.6410754763441133
3.0 True False True False False 1.0 i r 1.0 0.1 15.0 40.0 50.0 1000.0 1.0 double 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 False False True 66.705439166666 29.95154525 TNS 2019akq 2019akq -- 2019akq SNIa 1.7589477777497635 1.2601105204639205 SFD -0.11415911533951928 0.4304334788550035 -5.755862981415432 14.868089192949254 -0.0929901486293677 0.4184711496250931 -3.7938594559054613 14.613576994232318 -0.20534705836265488 -0.7870308085769491 -0.38018071780338936 -0.5376296197604145 -0.7870308085769491 -1.0010595964247742 58534.14462959999 58522.15310190013 14.539775222250235 15.049173479536082 13.919396980961844 6.950305 15.365131828096304 66.70809077182534 29.94794830470085 0.00513699162742276 14.614033951506798 15.221189611062364 14.853698025187494 1.0 0.020233 0.008489 nan nan 45.0 0.017459 specz 11.9915276998654 -0.4351395280292838 0.07425872925656307 -19.422055055645053 15.365131828096304 6.950305 14.614033951506798 2.2107133180624885 -0.19547545434858726 0.6814143888121291 0.1 0.36749158587486974 0.36749158587486974
3.0 True False True False False 1.0 i r 1.0 0.1 15.0 40.0 50.0 1000.0 1.0 double 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 False False True 70.04887083333332 -13.227541666666667 TNS 2021dae 2021dae -- 2021dae SNIa 0.7110432744758327 0.5093915362389914 SFD -0.16139397603793887 0.36364358343182374 -4.128924858941653 17.13140838786017 -0.1567147214038942 0.40476990823490644 -4.133607805916989 16.925005593444148 -0.17688556516887743 0.0034050519839148308 -0.13217646213988843 -0.0892330766509346 0.0034050519839148308 0.09810223783846439 59271.19303240022 59260.130740699824 16.698653725524167 16.88134446376101 0.2245230800925615 5.940199161934426 2.2600382155860643 70.04866327 -13.22813605 0.0006285766560102379 13.26355696207307 16.01843213926664 13.540119210142565 0.9800000000000001 nan nan nan nan 21.0 0.036705 specz 11.062291700392962 -3.617787501687941 -3.4350967634510976 -19.234188204005534 2.2600382155860643 5.940199161934426 13.26355696207307 0.38046505747966924 -3.341225253618445 -0.6802215862575274 0.1 2.4783129291240744 2.4783129291240744
3.0 True False True False False 1.0 i r 1.0 0.1 15.0 40.0 50.0 1000.0 1.0 double 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 False False True 256.25774999999993 23.156880555555553 TNS 2020nke 2020nke -- 2020nke SNIb 0.24112823941618639 0.1727443162968687 SFD -0.05934247417213821 0.36118589385447686 -4.136932397422916 18.66226066865267 -0.11585593392996756 0.44421439977791355 -9.87836563864241 18.93203761016361 0.22259744942086002 1.8184147713038499 0.6542657562110463 1.079695845700499 1.8184147713038499 2.4670789292299276 59039.309502299875 59024.242418999784 18.606365760583813 18.581033683703133 0.8003488383192247 6.731094 4.063675261957289 256.2566198801787 23.157321608942866 0.003303380963787461 15.051980287058988 15.616232457610465 15.257851018102087 0.9949999999999999 0.019107 0.006221 0.0307893 1.137786e-05 20.0 0.0308 specz 15.067083300091326 -3.5290533966441444 -3.5543854735248246 -17.14427705035218 4.063675261957289 6.731094 15.051980287058988 0.6037169087160703 -3.3231826656010455 -2.990133302973348 0.1 0.35838143950837775 0.35838143950837775
3.0 True False True False False 1.0 i r 1.0 0.1 15.0 40.0 50.0 1000.0 1.0 double 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 False False True 87.77441666666664 61.312 TNS 2020yhd 2020yhd -- 2020yhd SNIa 0.5853912584152056 0.4193744081818652 SFD -0.1041565517754791 0.38222293885300307 -0.11149694115524422 18.006090960195507 -0.1194639926008826 0.4003115955300741 -0.8388706133337709 17.871688781605506 -0.18253481138583894 0.21402338164122625 -0.0934953800090419 0.021362277387034112 0.21402338164122625 0.38077220772933273 59157.40471060015 59149.373148099985 17.83093174158479 18.033653591818133 1.2964124618344175 3.613197080057666 8.414512456791183 87.77655151 61.31410074 0.002770501089949029 15.444690128905917 16.375699136661964 15.790390350868508 0.9700000000000001 nan nan nan nan 30.0 0.06 specz 8.031562500167638 -2.5889634629122167 -2.386241612678875 -19.185112052541594 8.414512456791183 3.613197080057666 15.444690128905917 2.3288274263348208 -2.2432632409496254 -1.455232604922827 0.1 0.5853087857934565 0.5853087857934565
3.0 True False True False False 1.0 i r 1.0 0.1 15.0 40.0 50.0 1000.0 1.0 double 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 False False True 128.10990416666667 -3.2031694444444447 TNS 2020wgs 2020wgs -- 2020wgs SNII 0.13077318877933022 0.09368593716083137 SFD -0.02258340905465183 0.40675999416764264 -14.294812090761651 18.195332983053042 -0.10902002664252079 0.5376079610544696 -28.58236302858269 17.782536911847657 0.4513364704471172 2.8152144164834496 1.062523255379535 1.663657088735917 2.8152144164834496 3.9098302220350725 59141.516724499874 59135.463159699924 18.13140381122067 18.06047406283917 2.18596726883041 6.087427 8.631246475318449 128.11188297231848 -3.20452771299892 0.002865957453403123 14.708189876678727 16.16356054608565 15.062312010609226 1.0 0.044336 0.012746 nan nan 29.0 0.03107 specz 6.053564799949527 -3.3522841861604427 -3.423213934541945 -17.68421862302391 8.631246475318449 6.087427 14.708189876678727 1.417880900307872 -2.9981620522299437 -1.96784326513502 0.1 1.1012485354764259 1.1012485354764259
3.0 True False True False False 1.0 i r 1.0 0.1 15.0 40.0 50.0 1000.0 1.0 double 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 False False True 23.644499999999997 -3.3438194444444447 TNS 2020nja 2020nja -- 2020nja SNII 0.11792028525743276 0.08447811464823209 SFD -0.03724531013369717 0.37344196107121086 -26.29411166000457 18.271185794816777 -0.0726183716424518 0.32659130473428855 -33.0397376911622 19.194186780022967 0.8373606410707701 1.4811837032488278 1.00451281536521 1.1748990888376518 1.4811837032488278 1.7396879892262263 59064.41173609998 59038.48451389978 19.025823714742568 18.16309988535177 10.34007062064647 7.360026 1.9340965518299047 23.6448812918451 -3.3434403038168847 0.0027392142108876305 14.662269532238863 16.735861962772034 16.040632845066334 1.0 0.051544 0.014534 nan nan 22.0 0.018866 specz 25.927222200203687 -3.5008303531129066 -4.363554182503705 -16.478710619902003 1.9340965518299047 7.360026 14.662269532238863 0.26278392927279126 -2.1224670402854358 -2.2899617519705338 0.1 0.6952291177057006 0.6952291177057006
3.0 True False True False False 1.0 i r 1.0 0.1 15.0 40.0 50.0 1000.0 1.0 double 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 False False True 342.18620791666 27.57185 TNS 2019odf 2019odf -- 2019odf SNII 0.19309093176315265 0.13833038001401368 SFD -0.12408492629853331 0.4023800643598662 -18.64257572666409 17.915094866066507 -0.07591660097439426 0.46642609253124323 -19.29056216891443 17.750923984045993 -0.11742392882213437 -0.7321259010771541 -0.17253682779775303 -0.3644602902480365 -0.7321259010771541 -1.0467041001196513 58739.16923609981 58716.38696759986 17.618440068236847 17.693485619985985 2.110506718911261 14.11302 43.15727172707724 342.1840002539895 27.583677344635248 0.011134672221353115 13.23613830347621 13.80950162058808 13.132444607575682 0.99 0.009527 0.006387 nan nan 106.0 0.032019 specz 22.782268499955535 -4.457347316509775 -4.382301764760637 -18.118047062276048 43.15727172707724 14.11302 13.23613830347621 3.0579756655256802 -4.561041012410303 -3.8089384476487673 0.1 0.6770570130123978 0.6770570130123978
3.0 True False True False False 1.0 i r 1.0 0.1 15.0 40.0 50.0 1000.0 1.0 double 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 False False True 61.263774583333 25.261924194444 TNS 2018leh 2018leh -- 2018leh SNIIn 0.9966563264590101 0.7140047806675659 SFD -0.17544145209489473 0.2997948354580563 -4.127119235126049 17.44013415352183 -0.12736696360702016 0.42667240785431687 -2.4728474704633214 17.143885276604685 -0.133893843491812 -0.3049962641676025 -0.24112601056203076 -0.30135876708089526 -0.3049962641676025 -0.27374743801004087 58492.208090300206 58482.19910879992 16.90414367354099 17.111837219332436 0.5031562995769687 5.924128403427856 18.69499871252553 61.25959634 25.26548649 0.005719994320297128 14.582203037182927 13.815498965754447 23.27 0.975 nan nan nan nan 22.0 0.02396 specz 10.008981500286609 -2.5296341821495094 -2.321940636358063 -18.057221917987697 18.69499871252553 5.924128403427856 14.582203037182927 3.1557382688916924 6.158162780667563 -3.0886447077865427 0.1 -9.454501034245553 -9.454501034245553
3.0 True False True False False 1.0 i r 1.0 0.1 15.0 40.0 50.0 1000.0 1.0 double 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 False False True 184.26786249999998 58.598200000000006 TNS 2020nv 2020nv -- 2020nv SNIa 0.05977904784216322 0.0428257211738224 SFD -0.12506198032802607 0.4068036196990228 -4.355768375456359 18.793158032264397 -0.12347152118244299 0.4993375684292608 -3.4832601367877842 18.52313612317288 -0.20640485872160852 0.15502516948336265 -0.14592344896416876 -0.053801341554670756 0.15502516948336265 0.369905173690821 58861.45116900001 58849.4427894 18.305887952157835 18.566152278826177 0.3408174191483403 1.605794 1.0264188721833762 184.2673782336505 58.5980672389365 0.003415795495542273 18.854959738946924 19.43271106900235 19.105613661620495 0.9949999999999999 0.086049 0.023014 nan nan 18.0 0.09 specz 12.008379600010812 0.2888074601207471 0.5490717867890886 -19.577798611204617 1.0264188721833762 1.605794 18.854959738946924 0.6391971026067953 0.5394613827943182 1.1268231168445162 0.1 0.32709740738185644 0.32709740738185644
3.0 True False True False False 1.0 i r 1.0 0.1 15.0 40.0 50.0 1000.0 1.0 double 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 False False True 8.965008333333332 -23.009375 TNS 2020adca 2020adca -- 2020adca SNIa 0.07734964099598061 0.055413297430487424 SFD -0.06529288552985912 0.40498252649080624 -1.6320407275383886 18.30277032985002 -0.04080341743550252 0.34147889472806225 -10.161009004006516 18.50928480447658 0.06661912298639194 -0.13225434927765178 0.15121410209856023 0.10330089800210018 -0.13225434927765178 -0.40637134154587784 59210.12712959992 59202.12796299998 18.22893035900402 18.33538670256951 6.673874107670551 4.732084 12.575586874971343 8.963243255264105 -23.006282585456752 0.0029833044268877673 14.62112768557347 15.756775965990084 15.00935226458549 0.97 0.053201 0.011459 nan nan 14.0 0.061062 specz 7.999166599940509 -3.714259016996042 -3.6078026734305517 -18.92309462377069 12.575586874971343 4.732084 14.62112768557347 2.6575155629044924 -3.3260344379840223 -2.4721543930139376 0.1 0.7474237014045944 0.7474237014045944
3.0 True False True False False 1.0 i r 1.0 0.1 15.0 40.0 50.0 1000.0 1.0 double 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 False False True 236.49416666666662 54.161588888888886 TNS 2021sbs 2021sbs -- 2021sbs SNIa 0.04081808363243891 0.02924208282989165 SFD -0.13734072910736128 0.3514844329073277 -4.106278767105088 18.512875303465087 -0.13058757648990574 0.3867381453927524 -3.9841988469411227 18.516131250883898 0.03164589107670679 0.0963131303068927 0.04549593272849961 0.05799003154192306 0.0963131303068927 0.1401369563154553 59411.22391200019 59399.22311339993 18.321749916367562 18.30801891717011 0.26108961425471255 3.670466 5.570070773579986 236.49496099245198 54.16306458089466 0.004763778437448352 16.64722286308652 17.532375173170443 16.98270357146014 1.0 0.071361 0.01977 0.06680072 1.500752e-05 20.0 0.069 specz 12.000798600260168 -1.6607960540835904 -1.674527053281043 -19.227859009124096 5.570070773579986 3.670466 16.64722286308652 1.5175377659348939 -1.3253153457099707 -0.7893747431971185 0.1 0.5496716017103047 0.5496716017103047
3.0 True False True False False 1.0 i r 1.0 0.1 15.0 40.0 50.0 1000.0 1.0 double 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 False False True 165.53429166666663 58.657580555555555 TNS 2020aceg 2020aceg -- 2020aceg SNIa 0.032277714260986856 0.023123760597845485 SFD -0.1443354637418373 0.40649673035736616 -7.45169541935115 18.25626654638553 -0.126144458067934 0.3674326048062847 -6.08285191871228 17.898979612691964 -0.2400699511975226 -0.9145614228958259 -0.45226101568054133 -0.6345186672882015 -0.9145614228958259 -1.1649141865835837 59210.43108800007 59193.44258099981 17.953422285739016 18.208745239402155 0.8695360249903774 0.8342857257787721 1.3242293284521913 165.53377898179951 58.657833918799 0.008180389189365367 21.216057682424815 19.7455602558796 23.312385391477974 0.7916666666666666 nan nan nan nan 36.0 0.06 specz 16.98850700026378 3.007312443022659 3.2626353966857984 -19.010020404957572 1.3242293284521913 0.8342857257787721 21.216057682424815 1.5872611594979364 5.103640152075819 1.7921379701405833 0.1 -3.566825135598375 -3.566825135598375
3.0 True False True False False 1.0 i r 1.0 0.1 15.0 40.0 50.0 1000.0 1.0 double 20.0 42.0 0.0 42.0 42.0 100.0 7.0 13.0 20.0 False "" 3.0 False False True 7.3847079166666 50.431719 TNS 2017fom 2017fom -- 2017fom CV 0.5903001513598648 0.4228911400153195 SFD -0.20856948931229133 0.8380351290479541 -5.195164223781381 17.1835059366024 -1.0444667685938032 0.17621330693248266 -3.018895714656775 17.47339972622107 -0.35821013840538996 0.3077978890497306 -0.011967036590419866 0.11744912924689643 0.3077978890497306 0.4930849075786874 58783.15571760014 58779.1603472 16.841622848640135 17.21323985998468 4.360149228626905 0.7 0.2606624534922803 7.38475774 50.43178408 0.024581336687365396 23.734916235321997 23.063963427600186 23.312982767944778 0.05 nan nan nan nan 26.0 0.0 specz 3.9953704001381993 6.521676375337318 6.8932933866818615 0.0 0.2606624534922803 0.7 23.734916235321997 0.3723749335604004 6.099742907960099 6.2223405789600505 0.1 -0.24901934034459217 -0.24901934034459217
