     Name                   RA                    DEC          Redshift  Classification 
  2019oxi             51.70075              -14.48325          0.056659            SNII 
  2019ovr      112.20941708333              35.547531          0.013059            SNII 
  2019ovq      62.578082916666              13.404111              0.02            SNII 
  2019oub      84.047712083333              51.617024              0.04            SNIc 
  2019oua      63.304457916666              -12.33835            0.0319           SNIIP 
  2019otb      268.74884958333        11.902567111111               0.0              CV 
  2019osp      240.26751583333        59.257318388888               0.0              CV 
  2019orb      265.14482333333        14.880013472222           0.02723            SNIc 
  2019oqp      249.63834958333        45.631160166666          0.030821         SNIc-BL 
  2019oot      345.06956166666            24.78553175             0.039            SNII 
  2019oli      14.525044166666        -15.55859138888             0.065            SNIb 
  2019ofk      244.62528749999        18.475066166666           0.03561           SNIIb 
  2019odp      346.82954208333               13.85595          0.014353         SNIc-BL 
  2019odo      347.51040166666        9.4686173055555              0.04            SNII 
  2019odf      342.18620791666               27.57185          0.032019            SNII 
  2019oba      299.26444624999        50.188964694444             0.031            SNII 
  2019nzy      350.72805416666        21.038536388888             0.036            SNII 
  2019nzq      296.52064791666            55.55030275               0.0         Varstar 
  2019nyk      3.8133412499999        -8.189401611111          0.021048            SNII 
  2019nxu      0.8017591666666            -10.8352825            0.0296            SNIb 
  2019nxs      35.644209583333        -19.19280166666             0.055            SNII 
  2019nvm      261.41111458333               59.44674           0.01815            SNII 
  2019npx      308.21695791666             -12.850081             0.057           SNIIn 
  2019noj      75.979542083333               5.919911          0.038043            SNII 
  2019nkd      215.21533291666        50.523030999999           0.04457            SNII 
  2019nap            231.70653        35.953153805555             0.564            SNII 
  2019mzt      303.86016708333              -0.575028              0.33             AGN 
  2019mrz      347.48854166666        -1.316346972222             0.026            SNII 
  2019mqv      42.907663333333        -16.66080213888             0.031            SNII 
  2019mor      234.65857208333        36.958639722222              0.02            SNII 
  2019mom      28.902199583333        53.591895194444            0.0488           SNIIn 
  2019mkr      257.77408291666        5.8520499999999            0.0224            SNII 
  2019mge      259.20309374999        39.148066194444             0.087            SNII 
  2019mfu      16.951682916666        16.470032583333          0.054681            SNII 
  2019mce      225.65029208333               5.156381             0.072           SNIIn 
  2019mbr      61.036292083333              -1.124361             0.032            SNII 
  2019mbq      10.835357083333        -25.88393261111            0.1008            SNII 
  2019lzq      220.77130083333        8.7905910833333              0.04            SNII 
  2019lwy      309.52679583333        6.6831613888888             0.133           SNIIP 
  2019luy      6.0889912499999        10.102452999999             0.045            SNIb 
  2019luo      2.3003170833333        -6.923076083333             0.041            SNII 
  2019lud      234.95217541666        32.467550388888           0.04942            SNII 
  2019ltz      6.4327499999999        -20.21696099999            0.0542            SNII 
  2019ltw      244.66056708333        21.973016249999             0.016            SNII 
  2019lsm      218.76063916666            14.77690375           0.04168           SNIbn 
  2019lsk      37.557957916666        -4.284499999999              0.03            SNII 
  2019lsj      294.24637833333        -11.95378386111             0.023           SNIIP 
  2019lsh      343.24383624999        0.4473798333333          0.052117            SNII 
  2019lre      29.711658749999        -9.584897722222           0.01805            SNII 
  2019loe      357.98225541666        10.880308694444             0.115         SNIc-BL 
  2019lnl      255.52662499999              32.997769             0.035            SNII 
  2019lkx      55.262167083333              34.652089              0.01            SNII 
  2019lkw      256.28791708333               33.44255              0.07            SNII 
  2019lkr      241.28324999999              73.584431              0.03           SNIIn 
  2019liw      201.43995791666              59.018639             0.073            SNII 
  2019lhq      58.014667083333                7.09985             0.029            SNII 
  2019lfj      29.453204999999        13.176169694444            0.0888            SNIc 
  2019lev      20.739872916666        29.685785861111              0.06            SNII 
  2019leu      286.31820791666              27.007089             0.016            SNII 
  2019lci      247.75674999999               8.473261            0.0292         SNIc-BL 
  2019lca      305.78985666666        10.300292611111               0.0              CV 
  2019kyt      278.71962499999               24.90155               0.0              CV 
  2019kwv      225.16283291666        20.279277999999            0.3284         SLSN-II 
  2019kwr      200.55145791666              49.914639            0.2022         SLSN-II 
  2019kud      221.12387499999              33.986119          0.032412           SNIIn 
  2019ktb      229.06039583333        29.635070111111             0.112            SNII 
  2019krw      267.54296374999        40.225849805555             0.047            SNIc 
  2019krt      253.22816708333               20.71765              0.03           SNIIn 
  2019knu      49.469591666666        -7.303188777777              0.03            SNII 
  2019klk      183.66023708333        65.447702222222             0.058            SNII 
  2019kes      328.03403583333        -23.36403894444             0.037            SNII 
  2019keo      297.18859499999        3.1614188888888               0.0              CV 
  2019kct      297.71460208333        -6.297679305555               0.0              CV 
  2019kal      5.0026816666666        16.390964166666              0.05            SNII 
  2019jzy      342.52070791666              21.034289             0.047            SNII 
  2019jzs      318.96219458333        -0.121287694444               0.0              CV 
  2019jyw      16.625926666666        -2.198785638888          0.011638            SNII 
  2019jyu      5.6612041666666             -0.1579785             0.134            SNII 
  2019jwq      193.97762499999              48.751119             0.035            SNII 
  2019jgw      46.577292083333               1.196311           0.02838            SNII 
  2019ilo      200.47632249999        32.422034416666            0.0343            SNIc 
  2019ikb      258.32379208333        43.784310999999          0.025925            SNII 
  2019iij      224.13970791666             -25.836361           0.02895           SNIIb 
  2019ihw      322.73904833333        -21.21358069444            0.0325            SNII 
  2019igh            213.41455             7.65704425             0.025           SNIIb 
  2019igd      212.68385749999        -6.217408388888            0.0363            SNII 
  2019iga      303.87133958333        -9.052986527777              0.04            SNIb 
  2019iex      357.76520791666                20.1455            0.0139            SNII 
  2019njx         288.78419875        42.062100888888             0.057            SNIa 
  2019njw      351.50177749999        -1.221911611111            0.0831            SNIa 
  2019mwa      331.59587166666        0.6728835833333             0.131            SNIa 
  2019mvi      304.06245624999        -18.49368466666             0.057            SNIa 
  2019muh      74.961864999999        21.360229388888             0.037            SNIa 
  2019mtp      3.5183708333333        -24.07119838888             0.063            SNIa 
  2019mtn           331.017955        -10.95853788888             0.128            SNIa 
  2019msg      8.6852262499999        1.5748951111111              0.06            SNIa 
  2019mse      3.8390137499999        46.735961888888              0.09            SNIa 
  2019mrw      355.32008291666              25.550019          0.031375            SNIa 
  2019mrj            236.67979              28.197915            0.0763            SNIa 
  2019mrg      190.90381958333        64.520861527777              0.07            SNIa 
  2019mqo      1.8177341666666        19.260172277777             0.099            SNIa 
  2019mqn      348.26439333333        -13.62197955555             0.071            SNIa 
  2019mqh      23.044361666666        -13.99022711111           0.06443            SNIa 
  2019moq      6.6154604166666        38.123251777777            0.0596            SNIa 
  2019mon      353.39732333333        -15.64720083333             0.074            SNIa 
  2019mol      6.5000183333333        51.381316194444              0.08            SNIa 
  2019moh      20.988417083333               1.036389              0.08            SNIa 
  2019mju      268.55004208333               4.766931              0.09            SNIa 
  2019mgx      221.38309416666             43.2420535            0.0443            SNIa 
  2019mgb      48.231722916666        36.393655361111              0.06            SNIa 
  2019mga            16.532375               -6.14585              0.04            SNIa 
  2019mfv      19.090807916666        -17.75439286111             0.083            SNIa 
  2019mfn      5.8004999999999              25.305531             0.108            SNIa 
  2019mew      9.3584308333333        -9.507408777777             0.085            SNIa 
  2019mda      64.543624999999              -4.411361             0.052            SNIa 
  2019mcb      308.10609958333        0.6371609722222              0.09            SNIa 
  2019mby          232.9514975        55.429597194444               0.1            SNIa 
  2019mbs      54.560792083333              10.083339             0.038            SNIa 
  2019mbn      359.53316874999        17.767702638888              0.08            SNIa 
  2019mbi      247.55819291666        66.633825444444            0.0515            SNIa 
  2019mbe      4.6666108333333             -15.801939              0.07            SNIa 
  2019maw      9.9144195833333        30.178163611111              0.07            SNIa 
  2019mav      342.07133749999        -2.818676666666             0.077            SNIa 
  2019mal      347.27742208333           -17.67422975             0.083            SNIa 
  2019mad      301.52573791666        8.1524360555555             0.033            SNIa 
  2019mac      23.794613333333        28.524956694444              0.08            SNIa 
  2019lyb      227.76398333333        52.050162694444           0.03692            SNIa 
  2019lxd      262.84862499999                19.9664              0.08            SNIa 
  2019lwe      239.88108291666        43.429618999999             0.038            SNIa 
  2019lvp      43.371794583333            -11.5420725              0.05            SNIa 
  2019lvi      336.19399999999               43.54965             0.059            SNIa 
  2019lvf      346.07666708333              46.536119          0.048083            SNIa 
  2019luv      328.81253416666        -12.14899036111              0.06            SNIa 
  2019lur      287.60773541666        50.570604722222              0.09            SNIa 
  2019lua      204.66933166666        32.305016249999           0.06092            SNIa 
  2019lsw      322.86714249999        -6.023888555555               0.1            SNIa 
  2019lsu      7.2153366666666        -1.073460111111             0.037            SNIa 
  2019lsp      262.00411541666        55.383409611111               0.1            SNIa 
  2019lsg      342.70759541666        -11.01156430555             0.054            SNIa 
  2019lsd      300.88626583333        -8.610064277777             0.068            SNIa 
  2019lsc      275.62866708333              18.567089             0.035            SNIa 
  2019lrv      240.52395791666              52.444089           0.05352            SNIa 
  2019lrr      249.90298499999             10.0777175             0.135            SNIa 
  2019lrd      58.160120416666        35.775299805555              0.05            SNIa 
  2019lrc      336.61278958333        3.4753720833333             0.041            SNIa 
  2019lqv      322.37572291666        -23.11538144444          0.033566            SNIa 
  2019lpd         243.57099625        30.999505444444            0.0617            SNIa 
  2019loy      345.93136541666        37.427351166666              0.08            SNIa 
  2019lnz      214.87665874999        18.562053611111             0.065            SNIa 
  2019lnw      358.05688583333        17.679169805555             0.092            SNIa 
  2019lno      335.71548874999        17.381767611111              0.09            SNIa 
  2019lnm      26.826237916666        17.398663638888            0.0825            SNIa 
  2019lmq      29.741027916666        -2.976509305555              0.05            SNIa 
  2019lmn      2.7870716666666              5.0618545               0.1            SNIa 
  2019lmh      265.75169291666        25.099231416666              0.05            SNIa 
  2019lme      267.37145791666              58.569381              0.09            SNIa 
  2019llk      291.81308291666                43.9095             0.041            SNIa 
  2019lky      7.4486641666666        17.557472305555             0.058            SNIa 
  2019lkt      247.23133291666              70.033069              0.07            SNIa 
  2019lks      272.61007708333              43.754818             0.075            SNIa 
  2019lfx      191.85656958333        25.387954694444            0.0872            SNIa 
  2019lfw      294.62579041666        -6.468307694444             0.046            SNIa 
  2019lfv      217.94904083333        55.945824388888          0.041699            SNIa 
  2019lfu      316.21394666666        -22.04100288888              0.06            SNIa 
  2019lfh          342.7702625        5.4294717777777              0.07            SNIa 
  2019lfe      224.79933624999        48.349196055555             0.092            SNIa 
  2019lel      187.64849999999              42.971281          0.065627            SNIa 
  2019lek      177.18195791666                14.0512           0.01063            SNIa 
  2019ldm      201.98085124999        15.748936805555             0.078            SNIa 
  2019ldf      334.93403916666              -12.30339          0.056384            SNIa 
  2019lal      241.89495958333             48.0348255             0.079            SNIa 
  2019kze          331.9069225        22.061146555555             0.024            SNIa 
  2019kzd      227.13514166666        5.8435204999999             0.077            SNIa 
  2019kzc      34.632606249999        2.9058573055555             0.078            SNIa 
  2019kzb      6.0615795833333        -9.268288305555             0.107            SNIa 
  2019kza      294.97054208333        47.936730999999             0.087            SNIa 
  2019kyy      332.34170791666              44.974989             0.041            SNIa 
  2019kyx      19.990749999999               2.244439           0.04529            SNIa 
  2019kvq      245.79499999999               0.810719             0.058            SNIa 
  2019kvn      215.13822541666        25.342765888888              0.08            SNIa 
  2019kvl      247.50540541666        36.964709416666               0.1            SNIa 
  2019krx      267.01841708333              15.896961             0.037            SNIa 
  2019kpo      23.105447916666              34.501517            0.0862            SNIa 
  2019kph      16.478357083333        0.3451565833333               0.1            SNIa 
  2019kpb            219.28148        33.125670777777           0.08751            SNIa 
  2019koz      196.49558833333        8.3330911111111              0.06            SNIa 
  2019klr          16.67583375        49.234425805555             0.025            SNIa 
  2019kjz      19.686397916666        9.2060783888888             0.073            SNIa 
  2019kiy      264.81984583333        16.153043194444             0.085            SNIa 
  2019kiu      340.46905208333        18.649267111111              0.08            SNIa 
  2019kit      347.58269291666        22.797083888888             0.055            SNIa 
  2019kgw      329.95415749999             -27.151214            0.0915            SNIa 
  2019kgs              9.96633        -13.26627380555              0.09            SNIa 
  2019kfj      247.81082916666        34.366632444444             0.092            SNIa 
  2019kdf      245.60518958333        44.785683805555            0.0715            SNIa 
  2019kcv      216.43574291666        -3.233026305555          0.073011            SNIa 
  2019kcj      242.67833874999        15.155910583333          0.077846            SNIa 
  2019kbq      226.87631624999        -5.456700305555              0.09            SNIa 
  2019kau      199.00003791666        -14.90429736111             0.094            SNIa 
  2019kaf      303.78298541666        -8.457191527777             0.088            SNIa 
  2019jzt      13.634217916666              34.378285              0.08            SNIa 
  2019jxr      198.62541249999        -8.418046777777             0.115            SNIa 
  2019jwp      189.27432916666        41.692044388888            0.0487            SNIa 
  2019iml      262.82233291666               36.45065            0.0498            SNIa 
  2019iln      239.11333291666                19.1685           0.07028            SNIa 
  2019ikc      357.00915333333              33.735779             0.118            SNIa 
  2019iid      185.13112041666              6.0301925               0.1            SNIa 
  2019ihl      335.54732041666        -4.006762388888               0.1            SNIa 
  2019igg      229.81083791666        7.8664616111111             0.047            SNIa 
  2019ige      197.11291124999        23.114427194444             0.083            SNIa 
  2019ifp      351.79892416666        -10.07033202777              0.09            SNIa 
  2019ieu      344.63416624999        -27.66020336111              0.08            SNIa 
  2019iei      209.03002083333        37.564348888888              0.06            SNIa 
  2019ief      190.12364666666             42.0418375              0.07            SNIa 
  2019ica      356.89246916666        16.350695611111             0.088            SNIa 
  2019ibf      204.57342374999        3.3961191111111             0.078            SNIa 
  2019ibe      200.28251624999        -10.91613969444             0.047            SNIa 
  2019ibd            325.44253        7.2026576944444             0.068            SNIa 
  2019ibb      23.421551666666        38.021419611111             0.038            SNIa 
  2019iba      329.56404458333        -13.13543855555              0.09            SNIa 
  2019iaz      188.54398833333             15.9650775           0.04609            SNIa 
  2019iax      329.54792374999        -11.44975119444              0.07            SNIa 
  2019iaw      328.40890208333        -7.324344583333             0.055            SNIa 
  2019iag      319.87188541666        30.006595694444             0.076            SNIa 
  2019iaf      273.34259041666              11.492795              0.05            SNIa 
  2019hzw      310.76505249999              25.005213              0.08            SNIa 
  2019hyj      353.75208208333        23.139272361111              0.06            SNIa 
  2019hxp      181.73280833333        19.526609611111            0.0695            SNIa 
  2019hxe      26.895249999999              25.848861              0.06            SNIa 
  2019hxb      232.86440624999        7.0951873055555              0.07            SNIa 
  2019hwj      12.931332916666              -12.21275             0.064            SNIa 
  2019hvv      18.601616666666        -7.475391916666             0.018            SNIa 
  2019hvu            27.666375              33.085969             0.034            SNIa 
  2019hvj      231.27887499999              11.585211            0.0852            SNIa 
  2019huq      238.65853416666        24.690822111111              0.09            SNIa 
  2019hup      239.36018083333             29.5279895              0.11            SNIa 
  2019huh      348.61333291666                 8.2633           0.04106            SNIa 
  2019hud      214.02254208333              45.660111              0.06            SNIa 
  2019hsz      325.31276124999        -9.667980277777             0.086            SNIa 
  2019hsy          291.4676575             40.8139885             0.069            SNIa 
  2019hql      324.61649208333        0.5466624999999              0.07            SNIa 
  2019hqh      247.51923791666        27.056030388888              0.08            SNIa 
  2019hqg      235.10070791666        41.783699999999              0.07            SNIa 
  2019hnu      203.22704208333              32.102461              0.06            SNIa 
  2019hnn      190.69008291666        73.812699999999              0.08            SNIa 
  2019hmc      165.17217374999        60.064454999999          0.045031            SNIa 
  2019hlx      353.08774124999        -0.552998805555              0.07            SNIa 
  2019hko      261.58805083333        19.620600666666              0.09            SNIa 
  2019hkn      230.84289416666        28.612543611111            0.0822            SNIa 
  2019hkl      206.03745583333        42.669115361111           0.06965            SNIa 
  2019hkd      14.015957499999        9.6113794722222          0.035741            SNIa 
  2019hib      197.98927416666        44.815059888888            0.0551            SNIa 
  2019hhz      357.66091999999               6.106458           0.05538            SNIa 
  2019hgw      271.07695791666              29.733419             0.037            SNIa 
  2019hgl      226.37558416666        16.894232694444             0.087            SNIa 
  2019hez      267.43312499999              48.460011            0.0113            SNIa 
  2019hei      212.68586541666        -8.203986388888              0.07            SNIa 
  2019heh          154.6628125              75.524367              0.06            SNIa 
  2019hcf      296.38587791666        -15.51595761111             0.081            SNIa 
  2019hbs      320.59019958333        -12.81362255555             0.056            SNIa 
  2019hbb           351.304375        9.4531309999999              0.03            SNIa 
  2019hax      244.80515083333        34.165269694444              0.06            SNIa 
  2019haw      273.06392291666        56.619931805555             0.049            SNIa 
  2019hav      2.2584187499999        1.3686828888888              0.08            SNIa 
  2019hak      161.32761208333        35.321939083333           0.06758            SNIa 
  2019gzd      203.02602041666        80.162952111111             0.057            SNIa 
  2019gyz      152.14270791666              55.516239            0.0729            SNIa 
  2019gxu      293.37422583333        67.506589305555              0.06            SNIa 
  2019gxt      310.31461749999              16.184143               0.1            SNIa 
  2019gxi      270.57185958333        69.882003111111             0.034            SNIa 
  2019gxh          180.5088425        22.121382111111            0.0554            SNIa 
  2019gxg           233.214645        6.2946133888888              0.07            SNIa 
  2019gwx      347.50425541666        9.6200853055555             0.065            SNIa 
  2019gwn      314.43243541666        -7.716772388888             0.083            SNIa 
  2019gwg      262.08824999999               23.74425             0.057            SNIa 
  2019gwf      283.91799999999              51.237761              0.04            SNIa 
  2019gwb      219.31504208333              30.165839             0.074            SNIa 
  2019gwa      239.67162499999        11.240288999999          0.054988            SNIa 
  2019gvw      211.81011749999             49.0938305            0.0713            SNIa 
  2019gvj      297.67826999999              53.479522              0.09            SNIa 
  2019gtp      190.28729374999        -5.193929222222             0.074            SNIa 
  2019gtl      168.31599458333              2.4041905             0.079            SNIa 
  2019gth      238.13023208333        -15.32976105555               0.1            SNIa 
  2019gtc      153.10316708333              59.659639              0.03            SNIa 
  2019gsw      153.69063791666              75.808283              0.07            SNIa 
  2019gso      328.67807874999        -8.218651305555          0.074796            SNIa 
  2019gsh      220.10279208333                 9.5017             0.053            SNIa 
  2019gsg      326.46150333333        15.109096805555             0.112            SNIa 
  2019gjq      239.77316333333        19.801470166666             0.047            SNIa 
  2019giy      247.57795666666        6.1974263055555             0.063            SNIa 
  2019giw      183.84511666666        -11.11790980555            0.0687            SNIa 
  2019giu      191.95865833333        41.857248111111              0.08            SNIa 
  2019gis      242.42887499999              -4.388361              0.04            SNIa 
  2019giq      352.92424083333        -13.25098116666              0.03            SNIa 
  2019gip      299.25582874999        50.178525388888          0.031462            SNIa 
  2019gfb      356.85795458333        0.9493861944444             0.027            SNIa 
  2019ger      172.86864583333        62.169817194444            0.0626            SNIa 
  2019geq      227.52513499999            -12.9431335              0.07            SNIa 
  2019geo      185.17707583333        -7.287558583333              0.06            SNIa 
  2019gel      227.49140916666        14.518151611111            0.0763            SNIa 
  2019gef      148.74170791666              37.382819              0.09            SNIa 
  2019ged      151.17170791666        40.042049999999             0.064            SNIa 
  2019gec      146.76708291666              43.127231              0.07            SNIa 
  2019geb      155.83435749999        41.394883388888            0.0515            SNIa 
  2019gcu      212.51078708333        4.4298218888888             0.085            SNIa 
  2019gct      218.47852999999        0.6495868333333              0.08            SNIa 
  2019gcm      215.93016708333        28.347738999999            0.0292            SNIa 
  2019gci      189.89819041666        45.377147083333            0.0469            SNIa 
  2019gcg      272.43344041666        44.181073611111              0.05            SNIa 
  2019gcd      328.99184291666        27.899011805555          0.019513            SNIa 
  2019gcc           263.526825        25.343876361111             0.026            SNIa 
  2019gbu      234.45023791666        34.921305027777            0.0557            SNIa 
  2019gbq      253.17306458333        11.381405111111              0.08            SNIa 
  2019gbh      268.06525916666              47.267797             0.098            SNIa 
  2019fzt      168.86130124999        25.958940888888            0.0462            SNIa 
  2019fzm      224.13704208333               -2.10645           0.02313            SNIa 
  2019fyi      215.32176499999        35.508818472222            0.0298            SNIa 
  2019fyf      187.99053416666              35.853806           0.09351            SNIa 
  2019fyb      154.97353708333        22.105147972222            0.0438            SNIa 
  2019fxu      294.33375916666        39.666535305555              0.04            SNIa 
  2019fxs      250.63116708333              78.933811              0.07            SNIa 
  2019ftg         193.23804625        -13.03681322222              0.06            SNIa 
  2019ftd      194.42139791666        -24.47664252777             0.028            SNIa 
  2019fpf      170.71767291666        34.168621444444              0.03            SNIa 
  2019fmc      156.84549999999              53.200981           0.06427            SNIa 
  2019fma      154.84687499999               44.40855          0.023436            SNIa 
  2019flf      230.36049999999              37.454589              0.09            SNIa 
  2019fkf      320.47859416666        30.150887888888              0.04            SNIa 
  2019fju      248.01653083333        42.511711611111              0.07            SNIa 
  2019fjt      159.13612291666        45.279602972222           0.05362            SNIa 
  2019fil           232.671305        -20.38592780555             0.085            SNIa 
  2019fet      192.97520791666                76.1621              0.07            SNIa 
  2019fer      174.75687458333        -18.07560161111             0.064            SNIa 
  2019fdf      249.45108291666              25.789469             0.049            SNIa 
  2019fcx      237.84866916666             61.0801225          0.036665            SNIa 
  2019fcw      228.03270041666             1.06049225             0.087            SNIa 
  2019fcq      159.76790499999        39.972243916666            0.0682            SNIa 
  2019fcm      200.26100458333             20.0987905             0.098            SNIa 
  2019fck      204.05422874999             38.3550605              0.02            SNIa 
  2019fch      181.00421458333        65.096325416666           0.03942            SNIa 
  2019fcf      265.07345791666              17.694211             0.052            SNIa 
  2019fcb      277.62104208333               74.12105          0.024757            SNIa 
  2019fbw      243.70563708333        -11.92792561111             0.066            SNIa 
  2019faq      202.18910624999             6.69871625              0.07            SNIa 
  2019exv      292.96678208333        39.190705305555            0.0332            SNIa 
  2019ewz      283.69282458333        55.172434388888              0.07            SNIa 
  2019evz      218.12853416666        8.5407517222222             0.038            SNIa 
  2019evg      154.75868458333        38.373950694444            0.0536            SNIa 
  2019evf      175.50124999999              26.914561            0.0509            SNIa 
  2019etc      316.53383291666              14.981619             0.052            SNIa 
  2019eqk      273.20357666666        14.233732111111              0.08            SNIa 
  2019eqh      259.51216458333        14.755279027777               0.1            SNIa 
  2019eow      258.49663833333        3.4924058055555              0.07            SNIa 
  2019eok      256.38192916666              12.568426              0.04            SNIa 
  2019eod      175.38441708333               22.56735           0.08033            SNIa 
  2019enu      168.73573166666        19.833173611111             0.062            SNIa 
  2019ens      172.42749999999              24.640211              0.04            SNIa 
  2019enp      320.55933291666                 5.7885              0.06            SNIa 
  2019enn      313.63599999999        -5.756963722222          0.064528            SNIa 
  2019elm      318.62829208333               7.828239             0.066            SNIa 
  2019elg      296.46070749999        -6.312786111111            0.0339            SNIa 
  2019ekq      144.38522166666        14.643242305555            0.0396            SNIa 
  2019eke      231.74879249999        -1.113268638888          0.059791            SNIa 
  2019ekb      213.04840208333        40.098642833333            0.0671            SNIa 
  2019eiy      265.22431124999        38.735407194444          0.041028            SNIa 
  2019eiq      175.38345791666                29.9834              0.08            SNIa 
  2019eid      302.93329208333               7.872981              0.05            SNIa 
  2019eef      189.87360958333        -14.07745769444              0.07            SNIa 
  2019edu      210.16179791666        15.193383472222              0.07            SNIa 
  2019ecs      160.88537499999              48.445639           0.04131            SNIa 
  2019dzo      193.90828833333        -16.75023363888              0.05            SNIa 
  2019dzn      196.10738041666            -20.4578315          0.053447            SNIa 
  2019dyo      135.27863666666        52.651037888888          0.030003            SNIa 
  2019dxp      217.55402208333        -5.699781277777             0.081            SNIa 
  2019dwu      248.54277083333        19.634783166666            0.0542            SNIa 
  2019dwr      226.86358208333        3.2041945277777           0.04181            SNIa 
  2019dwq           223.565125        4.7929889999999           0.02756            SNIa 
  2019dwp      218.70046166666        74.772192861111             0.063            SNIa 
  2019dwd      160.72753124999        21.624759111111           0.05123            SNIa 
  2019duu      243.29698416666        54.788313611111              0.07            SNIa 
  2019duk      185.46957791666             12.1175735            0.0798            SNIa 
  2019duj      202.38428416666        7.0051066111111             0.072            SNIa 
  2019duh      224.32524124999             11.3074165              0.05            SNIa 
  2019duf      200.36779208333              62.875319           0.04129            SNIa 
  2019due      240.40663874999        16.435935277777           0.04346            SNIa 
  2019drp      215.51088416666        30.067005555555           0.08523            SNIa 
  2019drk      149.24207333333        45.229006305555              0.08            SNIa 
  2019drf      168.79219166666        61.110272111111            0.0566            SNIa 
  2019drc      197.50143749999              75.721902             0.071            SNIa 
  2019dpx      111.22470791666              -0.030031             0.033            SNIa 
  2019dpw      233.86183583333        8.3864806111111           0.04301            SNIa 
  2019dpu      196.07683291666               33.47105             0.075            SNIa 
  2019dom      278.53520249999        70.954791388888             0.082            SNIa 
  2019dlh      146.52554208333               67.20695              0.07            SNIa 
  2019dkx      223.12536333333        37.062095777777              0.07            SNIa 
  2019dkv      246.69420791666              44.954181              0.06            SNIa 
  2019dku      224.45116708333              34.478219           0.07087            SNIa 
  2019dks      176.02334041666        -4.673668861111             0.057            SNIa 
  2019dgu      294.57086541666        51.185357194444              0.08            SNIa 
  2019dgb         202.79605125        41.775178694444           0.03499            SNIa 
  2019dfx      191.81863249999        -9.687113416666              0.04            SNIa 
  2019dfv      199.87639916666        -0.992220944444              0.09            SNIa 
  2019dfl      155.82032124999        -13.87938238888              0.08            SNIa 
  2019dfi      112.90045791666              45.250811           0.08264            SNIa 
  2019dfb      146.37013291666        -7.612104305555              0.09            SNIa 
  2019dee      208.55028666666              41.975726               0.1            SNIa 
  2019dbi      232.44801041666        7.2012915277777              0.09            SNIa 
  2019dat      238.99321624999        36.706620194444              0.08            SNIa 
  2019dag      142.00613916666        4.0121146944444              0.06            SNIa 
  2019dac      225.66084958333        10.943170611111           0.07459            SNIa 
  2019czz      297.51804166666             71.9735745              0.08            SNIa 
  2019czy      233.91033291666              35.011739              0.05            SNIa 
  2019czw      225.30407916666        -11.34086061111             0.061            SNIa 
  2019czu      281.29557749999        47.537532305555              0.07            SNIa 
  2019cza         131.50526375        3.6343208055555           0.07671            SNIa 
  2019cyz      199.66711958333        1.9141563888888            0.0508            SNIa 
  2019cyy      180.75239208333        38.274102694444           0.07868            SNIa 
  2019cyw      177.28659333333        57.844755222222          0.100206            SNIa 
  2019cya           187.590445        25.633826888888              0.06            SNIa 
  2019cxs            188.45897        77.712283111111          0.027899            SNIa 
  2019cxg      207.03749999999              30.831761              0.06            SNIa 
  2019cxe      180.23058291666        10.576668999999            0.0615            SNIa 
  2019cxc      162.46887374999             16.6101965               0.1            SNIa 
  2019cww      186.59543208333        71.563644027777            0.0234            SNIa 
  2019cwj      245.98424999999              68.448061              0.08            SNIa 
  2019cvw          83.60853125        2.0806506388888              0.06            SNIa 
  2019ctu      160.16074291666        12.219528111111             0.095            SNIa 
  2019csl      171.54979916666        55.337379805555            0.0686            SNIa 
  2019crr      237.83819208333        8.2714798888888            0.0701            SNIa 
  2019crp         241.12524125        17.470823694444           0.03961            SNIa 
  2019cre      158.00510833333        18.160623388888            0.0545            SNIa 
  2019crd      159.29310583333              25.903563            0.0531            SNIa 
  2019cqe         274.63898375        58.038391388888              0.06            SNIa 
  2019cqd      259.82218416666        48.772338972222              0.06            SNIa 
  2019cpe      147.55395791666             -14.027669             0.054            SNIa 
  2019coj      245.01803833333        -3.264032388888              0.07            SNIa 
  2019cnx      195.12206374999        0.5980260833333          0.079119            SNIa 
  2019cnu      268.95865458333        62.612699805555          0.027089            SNIa 
  2019cng      258.03674249999        55.306819805555             0.125            SNIa 
  2019cnb      245.98108624999        53.403453972222              0.06            SNIa 
  2019cmz      221.71335916666        37.790080305555             0.078            SNIa 
  2019cmx      253.75240333333        58.922989388888             0.092            SNIa 
  2019cmj      156.20708291666              44.035139           0.04529            SNIa 
  2019cmh      158.66379458333        53.972904333333             0.048            SNIa 
  2019cjq      244.36466708333        0.9867189999999              0.06            SNIa 
  2019cir      243.42609874999        47.053752888888           0.08773            SNIa 
  2019cgj      162.66957416666        16.260329805555            0.0846            SNIa 
  2019cex      151.06480833333        -8.036587555555              0.05            SNIa 
  2019cew      153.77496874999        -18.71935830555              0.07            SNIa 
  2019cev      153.49926374999        -19.58999611111             0.095            SNIa 
  2019cet      210.02963083333        16.702610111111             0.083            SNIa 
  2019ces      127.62546833333        15.811899611111            0.0428            SNIa 
  2019ceq      197.97108791666        38.868989194444              0.08            SNIa 
  2019cen      174.12606583333        58.899271388888               0.1            SNIa 
  2019cee      203.03485083333        10.438189222222            0.0544            SNIa 
  2019ced            206.66445        23.399445388888             0.069            SNIa 
  2019cea      193.74824999999              52.230181            0.0604            SNIa 
  2019cdz      164.55583208333        16.892630111111            0.0849            SNIa 
